height,sigusd_balance_raw
984103,9999925460050
984101,9999925520050
984086,9999925701181
983886,9999926006050
983662,9999926063050
983596,9999926013050
983589,9999926014950
983574,9999926029950
983571,9999926031950
983571,9999926031950
983549,9999926034950
983519,9999926051750
983491,9999926084261
983478,9999926134438
983465,9999926183329
983454,9999926235086
983445,9999926284529
983425,9999926084529
983411,9999926134755
983351,9999926190854
983287,9999926190904
983281,9999926120904
983278,9999926140904
983261,9999926190904
983237,9999926238904
983205,9999926244904
983174,9999926194904
983129,9999926197904
983124,9999925947904
983119,9999926127904
983092,9999926927904
983092,9999926927904
983091,9999926996404
983088,9999927322004
983080,9999927323004
982958,9999928123004
982915,9999928123704
982897,9999928173704
982884,9999938173704
982861,9999938223704
982832,9999938225704
982807,9999938525704
982797,9999938574355
982778,9999938626914
982772,9999938675113
982764,9999938805736
982756,9999938843494
982747,9999938893253
982743,9999938944789
982736,9999938996325
982728,9999939046603
982712,9999939093633
982710,9999939095533
982689,9999939148307
982662,9999939189923
982659,9999939241195
982642,9999939259837
982640,9999939319542
982621,9999939365431
982617,9999939374175
982603,9999939384862
982601,9999939422662
982599,9999939429462
982597,9999939472002
982592,9999939531261
982567,9999939549540
982567,9999939549540
982562,9999939527900
982560,9999939544964
982558,9999939562976
982556,9999939580988
982542,9999939631232
982525,9999939631632
982503,9999939674814
982489,9999939700035
982484,9999939700017
982482,9999939719324
982392,9999939756324
982277,9999939726324
982259,9999939729324
982158,9999942329324
982074,9999942330324
982048,9999942355324
982046,9999942397580
982041,9999942454012
982033,9999942467723
982028,9999942469623
982026,9999942525634
982021,9999942569296
982015,9999942630847
981995,9999942654266
981988,9999942680259
981985,9999942731099
981984,9999943067484
981981,9999943404756
981957,9999943424756
981953,9999942769522
981948,9999942671717
981944,9999942523303
981914,9999942223559
981895,9999942278118
981883,9999942313451
981865,9999942346919
981853,9999942368294
981851,9999942377685
981836,9999943162685
981831,9999943188279
981813,9999943222404
981798,9999943238554
981785,9999943268265
981775,9999943289418
981772,9999943319729
981747,9999943371719
981719,9999943387319
981717,9999943429002
981701,9999943440673
981699,9999943455656
981690,9999943472304
981685,9999943484790
981683,9999943501412
981681,9999943517203
981658,9999943531332
981656,9999943545532
981644,9999943575542
981611,9999943614636
981595,9999943650879
981593,9999943701848
981575,9999943748622
981554,9999943783741
981536,9999943830904
981515,9999943865698
981493,9999943893919
981384,9999943910802
981369,9999945380802
981171,9999945850802
981158,9999945897478
981147,9999945933704
981144,9999945945468
981127,9999945994094
981114,9999946039360
981101,9999946087511
981087,9999946113787
979732,9999946215424
979519,9999945410924
978905,9999945401561
978753,9999945398561
978722,9999945371360
978627,9999945325859
978337,9999945276059
978328,9999945230374
978312,9999945184511
978246,9999945138477
978177,9999945123477
978164,9999944390477
978085,9999944144477
976140,9999943919583
974447,9999943887383
974328,9999943886423
974320,9999943769765
974287,9999943347696
974277,9999943199803
974274,9999943157576
974271,9999943143108
974216,9999943097534
974204,9999943051837
974199,9999942979543
974186,9999942933549
974184,9999942920385
974178,9999942838027
974020,9999942804344
974017,9999942767609
973835,9999942747748
973829,9999942747248
973818,9999942699285
973806,9999942689661
973702,9999942677060
973458,9999942603170
973452,9999942578185
973414,9999942545478
973018,9999942502928
972274,9999942453596
971748,9999942415982
971627,9999942291761
971472,9999942257045
971427,9999942209247
971423,9999942109302
971362,9999942107777
971345,9999942097121
971332,9999942049066
971143,9999942029926
966109,9999941947750
966090,9999941899590
966088,9999941867603
966022,9999941767603
965991,9999941740578
962966,9999941723011
962880,9999941712811
962878,9999941529867
961709,9999941460226
960490,9999941453126
960302,9999941370026
958222,9999940870026
956662,9999940570026
954482,9999940537426
954478,9999940537164
954461,9999940517622
954397,9999940503308
954392,9999940206641
954390,9999940158396
954386,9999940110353
954314,9999940068115
950089,9999939968115
948984,9999939473615
947432,9999939373615
946170,9999939359109
945044,9999939329109
945007,9999939429109
945004,9999939440149
945002,9999939458528
944994,9999939671732
944994,9999939671732
944994,9999939671732
944994,9999939671732
944994,9999939671732
944280,9999939762608
944264,9999939764870
944261,9999939764834
944256,9999939794114
944256,9999939794114
942001,9999939829929
940728,9999939804875
939036,9999939802475
934677,9999939797975
933972,9999939724675
933892,9999939309446
933881,9999939251623
933840,9999939194402
933471,9999939182357
933226,9999939147857
932074,9999938247857
932038,9999938226770
931717,9999938216232
931715,9999938178623
931131,9999938081714
931122,9999938078414
931087,9999938057376
930177,9999937957376
930145,9999937407376
930131,9999937397376
929751,9999937265876
929209,9999936807376
929148,9999937023204
929144,9999937042604
929138,9999937069764
929132,9999937104264
929088,9999937119759
929086,9999937119740
929083,9999937156003
929080,9999937174603
929075,9999937404603
929059,9999937443537
929034,9999937446837
928981,9999937461882
928971,9999937517750
928965,9999937561299
928906,9999937830534
928863,9999937543440
928775,9999937339395
928764,9999937357125
928756,9999936357125
928753,9999936257125
928367,9999936050807
928312,9999936000807
928302,9999935960117
928170,9999935875006
928131,9999935881006
927811,9999935905006
927809,9999935904985
927806,9999935914436
927793,9999935951139
927772,9999936006714
927719,9999935977977
927690,9999936005337
927688,9999936005317
927666,9999936041699
927664,9999936054433
927662,9999936054094
927660,9999936075318
927660,9999936075318
927660,9999936075318
927660,9999936075318
927660,9999936075318
927660,9999936075318
927660,9999936075318
927660,9999936075318
927660,9999936075318
927660,9999936075318
927660,9999936075318
927659,9999936439855
927659,9999936439855
927659,9999936439855
927659,9999936439855
927659,9999936439855
927659,9999936439855
927654,9999936590116
927654,9999936590116
927653,9999936630991
927647,9999936649761
927646,9999936667423
927617,9999936684514
927614,9999936993014
927611,9999937011736
927577,9999937156236
927567,9999937186896
927550,9999937361823
927347,9999937544823
926985,9999937545823
926952,9999937705823
926947,9999937753610
926934,9999937762950
926931,9999937801610
926928,9999937851710
926923,9999937885676
926893,9999937918024
926891,9999937917998
926886,9999937950266
926874,9999937967321
926855,9999937988446
926206,9999938042149
926199,9999937955932
926185,9999937689166
926181,9999936463166
926179,9999934663166
926126,9999934614276
926124,9999934616776
926015,9999934608504
925986,9999934610004
925695,9999934585004
925571,9999934558204
925142,9999934513804
924880,9999936313804
924746,9999936338804
924641,9999936348804
924639,9999936348786
924637,9999936392012
924624,9999936409716
924619,9999936458875
924616,9999936485081
924614,9999936485059
924594,9999936502567
924244,9999936562252
924229,9999936550752
923287,9999896550752
923283,9999897776752
923266,9999897835711
923262,9999897845795
923251,9999897882464
923121,9999937882464
923119,9999938082464
923054,9999938382464
923037,9999938392464
922989,9999938393664
922932,9999938450394
922900,9999938546469
922897,9999938556469
922858,9999938566469
922779,9999938584469
922606,9999938612069
922604,9999938620912
922582,9999938633292
922549,9999938669505
922489,9999938687105
922453,9999938687605
922439,9999938742122
922435,9999938772747
922419,9999938786698
922413,9999938845121
922411,9999938845092
922407,9999938878065
922385,9999938895428
922368,9999938943782
922358,9999938992758
922340,9999939092795
922266,9999937292795
922206,9999937305632
922201,9999939105632
922159,9999939132569
921915,9999939133069
921897,9999938933069
921894,9999938813835
921894,9999938813835
921891,9999938138512
921866,9999937238512
921842,9999937038512
921838,9999936336750
921834,9999936150250
921830,9999935819650
921778,9999935802898
921722,9999934052898
921530,9999933885606
921505,9999934145606
921478,9999934091739
921353,9999934053244
921115,9999934043844
921091,9999933183844
921035,9999920461321
921034,9999933283844
921032,9999933290344
921030,9999934150344
920939,9999934330344
920788,9999934419344
920784,9999936169344
920707,9999936499944
920703,9999936482444
920674,9999936419344
920670,9999936619344
920527,9999936610344
920367,9999936610944
920362,9999936622384
920359,9999936622367
920356,9999936656660
920329,9999936674240
920327,9999936674222
920324,9999936704094
920314,9999936721643
920312,9999936751368
920305,9999936799218
920303,9999936809218
920301,9999936886648
920299,9999936886426
920299,9999936886426
920296,9999936920662
920294,9999937089442
920290,9999937206892
920288,9999937410972
920286,9999937428165
920285,9999937438165
920282,9999937548054
920279,9999937565098
920277,9999937596418
920276,9999937616418
920274,9999937951368
920272,9999937971368
920270,9999938264558
920267,9999938281638
919905,9999938299966
919788,9999938298866
919741,9999938299866
919709,9999938382455
919695,9999937782455
919693,9999937605537
919458,9999937589618
919445,9999937310906
919426,9999937312906
918989,9999937312106
918986,9999937331381
918949,9999937237381
918946,9999937246381
918715,9999935296381
918598,9999935305403
918553,9999935343888
918426,9999935549088
918411,9999935581238
918396,9999935598838
918388,9999935616343
918355,9999935616513
918353,9999935616463
918349,9999935616413
918313,9999935616513
918310,9999935616313
918308,9999936516313
918306,9999936516393
918290,9999936516513
918287,9999936516479
918264,9999936516329
918252,9999936516229
918201,9999936516329
918115,9999936538336
918029,9999936538520
918025,9999938488520
918017,9999938888520
918017,9999938888520
918009,9999939070819
918005,9999939170819
918002,9999939670819
917837,9999939691634
917720,9999939692434
917705,9999938512434
917623,9999938522434
917109,9999938522774
916986,9999938523074
916971,9999938523174
916898,9999938579074
916859,9999938579374
916793,9999938580474
916771,9999938513474
916768,9999938508474
916766,9999938526000
916746,9999938657774
916674,9999938657804
916666,9999938473844
916628,9999936623844
916626,9999937573844
916602,9999937623844
916599,9999937773844
916575,9999937673844
916547,9999937740844
916537,9999938640844
916521,9999938644844
916512,9999938768989
916507,9999938791004
916449,9999942391004
916446,9999942392771
916438,9999942542771
916417,9999944392771
916391,9999944555533
916374,9999944594033
916370,9999944714033
916365,9999944764908
916365,9999944764908
916361,9999944814284
916358,9999944814984
916354,9999944851547
916350,9999944902173
916346,9999944902154
916343,9999944928276
916332,9999944946593
916322,9999944998581
916304,9999945012438
916297,9999945062998
916289,9999945112396
916254,9999945123319
916252,9999945124499
916250,9999945141794
916242,9999945191860
916240,9999945202730
916238,9999945224470
916236,9999945224421
916234,9999945242181
916224,9999945269356
916206,9999945312623
916204,9999945329665
916202,9999945329647
916199,9999945365526
916193,9999945383073
916182,9999945397354
916178,9999944897354
916176,9999944922346
916174,9999944922328
916165,9999944939760
916154,9999944990388
916152,9999945021323
916150,9999945021302
916126,9999945038530
916105,9999945049084
916095,9999945099846
916093,9999945124232
916091,9999945124211
916088,9999945151507
916072,9999945176507
916067,9999945203307
916057,9999945213607
916053,9999945363607
916033,9999945463607
916032,9999945563607
915971,9999945613607
915958,9999944613607
915950,9999944243003
915930,9999943950691
915884,9999943965631
915879,9999943985311
915871,9999944144992
915853,9999944190849
915850,9999944202257
915835,9999944250334
