height,erg_balance_nano
468429,1382663117245743
468418,1382664470168083
468416,1384017354895197
468412,1385370203362348
468407,1388075758569570
468405,1389424245571241
468403,1390992366949040
468401,1392342834389040
468371,1393693265569040
468369,1391273049996987
468369,1391273049996987
468366,1392734988418987
468363,1395429659138987
468358,1395394097870003
468347,1396522462414634
468326,1396205318525912
468281,1396203923098592
468261,1395786867130592
468246,1394792094486632
468183,1391798813070152
468181,1391696194350392
468175,1391696056607144
468149,1391694681430904
468143,1391034028899704
468099,1390896397137704
467996,1390895370359294
467832,1388865353874494
467817,1384742545111946
467801,1386996419628974
467799,1387130635528974
467795,1388256493543148
467793,1390269607093148
467788,1392521137028633
467782,1394209729325118
467775,1392116641895118
467764,1386125265017118
467762,1386020632853588
467753,1384625049473588
467751,1382151906988124
467748,1382339666422924
467748,1382339666422924
467743,1386765071434924
467734,1389446974714924
467723,1392124397434924
467721,1392191224124924
467678,1393527723624924
467676,1394436198756124
467676,1394436198756124
467673,1394399638847152
467671,1398407291027152
467653,1400411039207152
467651,1400811134399152
467647,1402603498954672
467647,1402603498954672
467645,1406411455136205
467640,1407078199606205
467638,1407211356322205
467632,1407704031820205
467632,1407704031820205
467614,1409124764636925
467612,1408095970620054
467583,1408602587508984
467550,1407548452405573
467546,1407385694861173
467519,1407248927345173
467509,1407247564373233
467491,1406974971413233
467465,1406961350669833
467414,1406959577263651
467395,1406890938658651
467356,1406853811764331
467342,1406231612019331
467337,1406217782430931
467326,1406197476836419
467324,1406176725813619
467321,1405094999443183
467319,1405054881627343
467153,1405049929152147
467149,1400985261895167
467119,1400954901831807
467090,1400999813907337
467054,1400588004003337
466982,1398985506120185
466973,1379032375978361
466956,1379004877879961
466950,1379006194742221
466943,1379007511604481
466939,1379008826389141
466932,1379010139085421
466932,1379010139085421
466932,1379010139085421
466924,1378673115483687
466924,1378673115483687
466909,1378675732446287
466905,1378539986256287
466905,1378539986256287
466898,1378448881628788
466890,1376140879154170
466884,1376094036498343
466877,1382799996357915
466860,1386091861676879
466825,1386076573791328
466825,1386076573791328
466818,1371112573406085
466802,1370289134108281
466800,1367994702979685
466786,1367942837375472
466781,1375368093943678
466766,1374694037143678
466763,1382915076581491
466756,1381434848909491
466754,1381433503247971
466747,1388233882483075
466741,1394978337430596
466730,1397285147949410
466726,1397283807841790
466714,1395009986344623
466714,1395009986344623
466707,1390429901013920
466693,1390429767331394
466674,1389472366241194
466667,1396291691654912
466653,1402017568949635
466630,1405915844473667
466610,1411367342510170
466588,1417534926779055
466588,1417534926779055
466586,1415228199305718
466580,1401948615305718
466580,1401948615305718
466577,1401918937139172
466571,1408819697755313
466556,1415622502809682
466552,1415873894807362
466534,1415651166583792
466520,1415653437229421
466517,1415767013770802
466503,1421445821216869
466503,1421445821216869
466470,1420119637984606
466278,1420115704706506
466278,1420115704706506
466278,1420115704706506
466278,1420115704706506
466234,1416208016823283
466177,1415554568613283
466177,1415554568613283
465997,1415335007140668
465961,1415328580543968
465886,1414038264223968
465835,1413937575158058
465735,1413552072992058
465727,1413322168647738
465632,1413287941342608
465441,1411940123655777
465441,1411940123655777
465435,1411937273793208
465389,1409332169747550
465374,1407018056902597
465374,1407018056902597
465374,1407018056902597
465374,1407018056902597
465347,1418980745942803
465285,1417907062016803
465222,1415740092151603
465202,1413635165734603
465202,1413635165734603
465153,1377692567292291
465064,1377696231880771
465032,1377205200820771
464808,1377355057643271
464568,1377353821106451
464541,1374691793231451
464330,1374568146485451
464231,1374769678740291
464215,1374769672534846
464215,1374769672534846
464215,1374769672534846
464215,1374769672534846
464215,1374769672534846
464215,1374769672534846
464215,1374769672534846
464215,1374769672534846
464213,1410695631076917
464213,1410695631076917
464213,1410695631076917
464213,1410695631076917
464213,1410695631076917
464213,1410695631076917
463557,1410695718741983
463077,1410725157598983
463047,1368912589038996
462756,1369489735176396
462090,1411302454380724
461393,1411308359218824
461346,1411311630548200
461338,1411307456888740
461334,1369841442190021
461323,1369426111450021
461234,1369422805004965
461228,1368923609138215
460886,1368935410886215
460798,1318952465126215
460594,1319099740016215
460132,1318702337449015
459999,1318220803996615
459984,1317218995982215
459959,1317218040763566
459695,1317217918144062
459543,1316399529705942
459543,1316399529705942
459540,1319068916015802
459533,1319038261420302
459533,1319038261420302
459525,1318795035578432
459480,1318376138204432
459469,1315620869640632
459457,1315541163780632
459440,1315492114061432
459375,1314013900282022
459353,1312993715343782
459344,1309401223884782
459309,1308690709470092
459309,1308690709470092
459201,1308488401349192
459177,1308463881120392
459143,1303928053932392
459143,1303928053932392
459094,1303482917226407
459085,1300933110455207
458993,1300920851768807
458894,1298469224648807
458862,1298459495084258
458767,1298559589780358
458742,1297334129140358
458729,1297182840938239
458715,1296734149967161
458707,1296721895921761
458703,1297164576370881
458701,1297164453831243
458668,1294958813787243
458621,1292753223315243
458590,1292753104457533
458400,1290302464697533
458366,1289840500644853
458322,1289813542126453
458311,1289813080588081
458238,1289811855223321
458236,1289431910008578
458210,1288420996704078
458195,1288411219526797
458180,1288401444144079
458102,1286052286292215
458040,1285562155484215
457994,1285421240882815
457965,1284971680370815
457688,1281295809470815
457688,1281295809470815
457684,1281274096269163
457657,1281273122130939
457633,1281244326682299
457593,1281243307211067
457572,1281238908078567
457536,1280013583098567
457501,1280013552465443
457489,1280435209617443
457478,1280435185111209
457476,1280434233054306
457460,1279944117342306
457441,1279913485467306
457423,1279855896967026
457382,1279850816871153
457377,1282846449903153
457375,1282601410407153
457329,1282601385903204
457325,1282478859627204
457294,1282018153926084
457253,1282153546972684
457251,1281667050436924
457218,1280441641816924
457214,1280270088751324
457173,1275491460559324
457139,1275472344837244
457132,1274467474640044
457130,1274375565933544
457106,1271486289963544
457080,1269427630899544
457074,1267093301316244
457052,1266946257300244
457038,1253653761069244
457026,1253643682260544
457026,1253643682260544
457024,1253546162384920
457021,1253640328703320
457015,1247637790679320
456994,1223147101079320
456955,1223140366212610
456953,1223042407697410
456939,1222633049873410
456936,1220918818697410
456933,1217245683437410
456929,1217205278983210
456908,1217204911673356
456898,1217195729087656
456879,1217182873467676
456872,1217180424820996
456861,1217057993812996
456857,1217002900272496
456857,1217002900272496
456848,1257245410643200
456845,1257202583173900
456840,1257080219281900
456830,1257059413726840
456830,1257059413726840
456819,1156078549378840
456810,1155100749634840
456807,1154966276700640
456803,1154844028884640
456801,1154795120496640
456799,1153708289370139
456793,1153341485640139
456793,1153341485640139
456791,1152972779684089
456787,1152972449437904
456775,1152949087578122
456770,1152214674114122
456770,1152214674114122
456768,1151939270238122
456768,1151939270238122
456766,1151633267535122
456764,1151370718659962
456764,1151370718659962
456764,1151370718659962
456759,1149530202291572
456759,1149530202291572
456752,1112134246724852
456752,1112134246724852
456750,1111314502794452
456750,1111314502794452
456748,1110078460643852
456746,1109087198276852
456746,1109087198276852
456742,1108657654464152
456742,1108657654464152
456740,1100581877088152
456740,1100581877088152
456733,1099971407932485
456731,1008341620432485
456716,993074719432485
456714,992476341879285
456712,985150377519285
456697,982220170479285
456693,980510466063285
456693,980510466063285
456691,976847032023285
456684,976843153696665
456684,976843153696665
456679,974379932909865
456677,974135748785865
456677,974135748785865
456663,973952611202865
456657,973877560654485
456646,973864141512045
456640,949472555112045
456634,949411550136045
456630,925017005736045
456630,925017005736045
456630,925017005736045
456626,893724530889457
456626,893724530889457
456624,893394096061483
456618,893302681315483
456618,893302681315483
456616,882331771286563
456614,882088004138563
456611,842467052976835
456605,842456147169121
456605,842456147169121
456605,842456147169121
456605,842456147169121
456598,841047553157291
456598,841047553157291
456598,841047553157291
456598,841047553157291
456595,802964840737651
456593,801748301017651
456579,796700283430651
456373,796700259102795
456373,796700259102795
456371,784653741776925
456369,784544298459525
456369,784544298459525
456359,783699775706017
456359,783699775706017
456357,779430512849617
456355,773352042149617
456355,773352042149617
456355,773352042149617
456352,771954037330417
456346,771939097826680
456344,771845546792680
